s_q_norm,s_q_hp,s_energy,s_age_norm,s_age_hp,s_neighbors,q_val_0,q_val_1,q_val_2,q_val_3,q_val_4,action,reward
0.20000000298023224,0.0,0.9984331130981445,0.019999999552965164,0.0,0.5555555820465088,-0.03096308559179306,0.10215921700000763,0.03769402205944061,-0.11782339215278625,-0.03717678785324097,1.0,-0.23693042621016502
0.23333333432674408,0.0,0.9979907870292664,0.03999999910593033,0.0,0.5555555820465088,-0.030885763466358185,0.09962980449199677,0.03903349116444588,-0.11635230481624603,-0.03590233623981476,1.0,-0.23491081036627293
0.20000000298023224,0.03333333507180214,0.9976285099983215,0.05999999865889549,0.0,0.5555555820465088,-0.029733974486589432,0.09915196895599365,0.03692106902599335,-0.11647246778011322,-0.03863725811243057,1.0,-0.4849108140915632
0.20000000298023224,0.03333333507180214,0.9972662329673767,0.05999999865889549,0.05000000074505806,0.5555555820465088,-0.03043234348297119,0.10213668644428253,0.03737999126315117,-0.11650534719228745,-0.03861946612596512,1.0,-0.7649346590042114
0.1666666716337204,0.06666667014360428,0.9969038963317871,0.07999999821186066,0.10000000149011612,0.5555555820465088,-0.030849512666463852,0.10381707549095154,0.035058632493019104,-0.11683482676744461,-0.04075488820672035,1.0,-1.0129150710999966
0.13333334028720856,0.06666667014360428,0.9966216087341309,0.10000000149011612,0.15000000596046448,0.5555555820465088,-0.03277912735939026,0.10654282569885254,0.03230269253253937,-0.11775339394807816,-0.04118675738573074,1.0,-1.3269066028296947
0.1666666716337204,0.06666667014360428,0.9961793422698975,0.10000000149011612,0.20000000298023224,0.5555555820465088,-0.03356592357158661,0.10735155642032623,0.03511834144592285,-0.11636482179164886,-0.03996935114264488,1.0,-1.5749346502125263
0.1666666716337204,0.06666667014360428,0.9958170056343079,0.11999999731779099,0.25,0.5555555820465088,-0.03462184965610504,0.10940402746200562,0.035460103303194046,-0.11546038091182709,-0.04021023213863373,1.0,-1.858902420848608
0.20000000298023224,0.10000000149011612,0.9952947497367859,0.10000000149011612,0.30000001192092896,0.5555555820465088,-0.03596145659685135,0.10918546468019485,0.039247334003448486,-0.11337228864431381,-0.039198171347379684,1.0,-1.9849346224218607
0.20000000298023224,0.10000000149011612,0.9949324131011963,0.05999999865889549,0.3499999940395355,0.5555555820465088,-0.038048114627599716,0.1131804883480072,0.040950462222099304,-0.11333594471216202,-0.036850471049547195,1.0,-2.2969066128134727
0.20000000298023224,0.13333334028720856,0.9944901466369629,0.07999999821186066,0.4000000059604645,0.5555555820465088,-0.03939861059188843,0.11368444561958313,0.04098321497440338,-0.11121766269207001,-0.03796232119202614,1.0,-2.5469303652644157
0.23333333432674408,0.13333334028720856,0.9940478205680847,0.07999999821186066,0.44999998807907104,0.5555555820465088,-0.04081469029188156,0.1147771030664444,0.043620601296424866,-0.1099286824464798,-0.037750549614429474,1.0,-2.7649108096957207
0.23333333432674408,0.13333334028720856,0.9936855435371399,0.07999999821186066,0.5,0.5555555820465088,-0.0428430438041687,0.11785173416137695,0.04400422051548958,-0.10933457314968109,-0.03781674802303314,1.0,-3.0769066475331783
0.20000000298023224,0.20000000298023224,0.9932432770729065,0.10000000149011612,0.550000011920929,0.5555555820465088,-0.04440510645508766,0.12071072310209274,0.03987189382314682,-0.10734430700540543,-0.04028540849685669,1.0,-3.358926322311163
0.23333333432674408,0.23333333432674408,0.9927209615707397,0.10000000149011612,0.6000000238418579,0.5555555820465088,-0.04481129348278046,0.12129583954811096,0.041036978363990784,-0.10665542632341385,-0.04207577556371689,1.0,-3.576930310577154
0.23333333432674408,0.2666666805744171,0.9922786355018616,0.10000000149011612,0.6499999761581421,0.5555555820465088,-0.04564519226551056,0.12348154187202454,0.03970858454704285,-0.1067170649766922,-0.04412953555583954,1.0,-3.826906528323889
0.2666666805744171,0.2666666805744171,0.9918363690376282,0.10000000149011612,0.699999988079071,0.5555555820465088,-0.04665457457304001,0.1249609887599945,0.04163827747106552,-0.10667237639427185,-0.044140204787254333,1.0,0.0
0.06666667014360428,0.0,0.9996654391288757,0.0,0.0,0.5555555820465088,-0.03178224340081215,0.10979631543159485,0.031054046005010605,-0.12324519455432892,-0.04299755394458771,1.0,-0.2222845833748579
0.06666667014360428,0.0,0.9991847276687622,0.019999999552965164,0.0,0.5555555820465088,-0.03126926347613335,0.10887651890516281,0.03044338896870613,-0.12318384647369385,-0.04286561906337738,1.0,-0.2542803566902876
0.10000000149011612,0.0,0.9986240267753601,0.019999999552965164,0.0,0.5555555820465088,-0.03058873489499092,0.10654385387897491,0.03203972429037094,-0.1219911053776741,-0.04208919778466225,1.0,-0.2862761300057173
0.10000000149011612,0.06666667014360428,0.9979833364486694,0.019999999552965164,0.0,0.5555555820465088,-0.029219791293144226,0.10305720567703247,0.03169538825750351,-0.12057322263717651,-0.043544504791498184,1.0,-0.5023084282875061
0.10000000149011612,0.06666667014360428,0.9975025653839111,0.03999999910593033,0.05000000074505806,0.5555555820465088,-0.030304845422506332,0.10567691922187805,0.03139141947031021,-0.11983532458543777,-0.04302460327744484,1.0,-0.8482719101011753
